lineID,day,pid,adFlag,availability,competitorPrice,click,basket,order,price,revenue,pid.1,manufacturer,group,content,unit,pharmForm,genericProduct,salesIndex,category,campaignIndex,rrp
1187655,45,6196,0,1,6.94,1,0,0,8.49,0,6196,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1193265,45,6200,0,1,6.55,0,0,1,6.19,6.19,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1193268,45,13313,0,1,6.94,0,0,1,8.49,8.49,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1197225,45,13193,0,1,16.28,1,0,0,14.99,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1197636,45,13717,0,1,10.77,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1198597,45,6200,0,1,6.55,1,0,0,6.19,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1200664,45,13192,0,1,8.24,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1201878,45,13192,0,1,8.24,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1202893,45,6200,0,1,6.55,1,0,0,6.19,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1209051,46,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1212672,46,6197,0,1,6.48,1,0,0,8.27,0,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1213896,46,13313,0,1,6.94,0,0,1,8.27,8.27,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1214573,46,17238,0,1,10.99,0,1,0,12.04,0,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1220600,46,13313,0,1,6.94,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1220616,46,13717,0,1,10.77,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1222798,46,13313,0,1,6.94,0,1,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1223047,46,12720,0,2,8.61,0,1,0,9.69,0,12720,Manu28,2FOI,400,ST,TAB,0,40,171,,10.77
1223086,46,13716,0,1,10.95,0,1,0,10.95,0,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1223453,46,13716,0,1,10.95,0,0,1,10.95,10.95,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1233484,46,745,0,1,3.78,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1233510,46,13717,0,1,10.77,1,0,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1233521,46,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1236645,46,13717,0,1,10.77,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1238790,46,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1239762,46,13313,0,1,6.94,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1240448,46,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1241227,46,13191,0,1,3.48,1,0,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1244780,47,13194,0,2,41.68,1,0,0,47.42,0,13194,Manu198,2FOI,4000,ST,TAB,0,40,171,,52.69
1249750,47,13313,0,1,6.59,0,0,1,8.27,8.27,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1253297,47,18292,0,1,3.06,1,0,0,3.76,0,18292,Manu363,2FOI,100,ST,TAB,0,40,171,,4.18
1254159,47,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1254757,47,13717,0,1,10.77,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1260217,47,17238,0,1,10.99,0,0,1,12.04,12.04,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1260239,47,13717,0,1,10.77,1,0,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1268255,47,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1274799,47,13717,0,1,10.77,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1276098,47,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1276497,47,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1288798,48,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1291116,48,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1293840,48,10668,0,1,7.68,0,1,0,8.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1300013,48,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1304469,48,743,0,1,3.42,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1304695,48,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1304738,48,13717,0,1,10.93,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1304754,48,745,0,1,3.85,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1306196,48,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1306209,48,13717,0,1,10.93,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1307175,48,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1308448,48,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1309243,48,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1328112,49,13717,0,1,10.93,1,0,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1330513,49,13191,0,1,3.17,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1330784,49,743,0,1,3.41,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1332023,49,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1332481,49,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1332522,49,13191,0,1,3.17,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1334036,49,13191,0,1,3.17,0,1,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1334771,49,13191,0,1,3.17,0,1,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1336287,49,13313,0,1,6.56,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1337042,49,743,0,1,3.41,0,1,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1337050,49,17238,0,1,13.07,0,1,0,12.04,0,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1337332,49,743,0,1,3.41,0,0,1,3.25,3.25,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1341015,49,13717,0,1,10.93,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1348073,49,13313,0,1,6.56,0,0,1,8.27,8.27,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1348322,49,13717,0,1,10.93,1,0,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1348324,49,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1349298,49,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1351198,49,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1351600,49,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1354862,50,13193,0,1,13.73,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1358017,50,13193,0,1,13.73,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1359311,50,13277,0,2,17.42,1,0,0,19.6,0,13277,Manu198,2FOI,100,ML,TRO,0,40,171,,21.78
1359714,50,13277,0,2,17.42,1,0,0,19.6,0,13277,Manu198,2FOI,100,ML,TRO,0,40,171,,21.78
1371472,50,6200,0,1,6.55,0,0,1,6.55,13.1,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1375608,50,6200,0,1,6.55,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1375795,50,6200,0,1,6.55,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1376072,50,746,0,1,20.56,0,0,1,21.95,21.95,746,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1378884,50,18292,0,1,3.08,0,1,0,3.76,0,18292,Manu363,2FOI,100,ST,TAB,0,40,171,,4.18
1381577,50,13191,0,1,3.28,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1392027,51,13193,0,1,13.73,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1393083,51,13193,0,1,13.73,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1395385,51,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1397952,51,13192,0,1,8.24,0,0,1,10.39,10.39,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1399497,51,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1403973,51,13191,0,1,3.48,1,0,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1404289,51,13193,0,1,13.73,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1411054,52,6200,0,1,6.55,0,0,1,6.55,13.1,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1411156,52,13313,0,1,6.59,0,0,1,8.27,8.27,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1420174,52,13717,0,1,10.77,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1421268,52,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1421308,52,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1421724,52,13717,0,1,10.77,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1422943,52,13277,0,2,17.42,1,0,0,19.6,0,13277,Manu198,2FOI,100,ML,TRO,0,40,171,,21.78
1422984,52,17222,0,1,6.91,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1425214,52,745,0,1,3.78,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1428595,52,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1430306,52,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1434610,52,13313,0,1,6.59,0,0,1,8.27,8.27,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1438863,52,13192,0,1,8.24,0,0,1,10.39,10.39,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1450126,53,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1451750,53,13193,0,1,13.73,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1451978,53,13193,0,1,13.73,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1456591,53,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1461192,53,13716,0,1,11.79,1,0,0,10.95,0,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1463591,53,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1465862,53,6200,0,1,6.56,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1466205,53,6200,0,1,6.56,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1466304,53,13193,0,1,13.73,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1467874,53,13193,0,1,13.73,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1469194,53,13192,0,1,8.24,0,1,0,10.39,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1471207,53,6200,0,1,6.56,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1472597,53,6200,0,1,6.56,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1473938,53,13193,0,1,13.73,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1474296,53,6197,0,1,6.59,1,0,0,8.27,0,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1474601,53,13191,0,1,3.48,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1474795,53,745,0,1,3.78,0,1,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1475639,53,745,0,1,3.78,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1484471,54,17238,0,1,10.99,0,0,1,12.04,24.08,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1486471,54,13193,0,1,13.73,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1486493,54,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1487851,54,13313,0,1,6.59,0,1,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1487960,54,13717,0,1,10.77,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1488764,54,6200,0,1,6.59,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1490850,54,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1491590,54,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1499545,54,13277,0,2,16.49,0,0,1,19.6,19.6,13277,Manu198,2FOI,100,ML,TRO,0,40,171,,21.78
1502583,54,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1502859,54,6200,0,1,6.59,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1503288,54,745,0,1,3.78,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1503394,54,17238,0,1,10.99,0,0,1,12.04,12.04,17238,Manu363,2FOI,800,ST,TAB,0,40,171,,16.34
1506244,54,6200,0,1,6.59,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1510147,54,13193,0,1,13.73,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1510391,54,6200,0,1,6.59,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1516846,54,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1517043,55,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1517118,55,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1517547,55,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1517753,55,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1518248,55,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1518262,55,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1523906,55,13191,0,1,3.48,1,0,0,2.7,0,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1524569,55,13716,0,1,11.79,1,0,0,10.95,0,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1527479,55,743,0,1,3.42,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1527692,55,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1529275,55,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1529722,55,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1531129,55,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1532593,55,746,0,1,20.78,0,0,1,21.95,21.95,746,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1533625,55,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1533638,55,745,0,1,3.78,0,1,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1533933,55,745,0,1,3.78,0,0,1,3.25,3.25,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1542121,55,13192,0,1,8.24,0,1,0,10.39,0,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1542840,55,13192,0,1,8.24,0,0,1,10.39,10.39,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1543826,55,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1547264,55,746,0,1,20.78,0,0,1,21.95,21.95,746,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1549742,56,10668,0,1,8.21,1,0,0,8.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1549955,56,13313,0,1,6.56,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1549960,56,13313,0,1,6.56,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1550110,56,13313,0,1,6.56,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1554836,56,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1554862,56,13717,0,1,10.93,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1564819,56,13313,0,1,6.56,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1566215,56,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1570013,56,13193,0,1,14.95,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1570215,56,746,0,1,20.78,0,0,1,21.95,21.95,746,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1570915,56,17222,0,1,6.36,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1572077,56,13191,0,1,3.17,0,0,1,2.7,2.7,13191,Manu198,2FOI,100,ST,TAB,0,40,171,,4.35
1572146,56,744,0,1,20.83,1,0,0,21.95,0,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1572864,56,6197,0,1,6.6,0,1,0,8.27,0,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1577079,56,13313,0,1,6.56,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1577559,56,13313,0,1,6.56,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1580487,57,13193,0,1,16.27,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1580780,57,13193,0,1,16.27,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1582551,57,6200,0,1,6.55,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1585013,57,13193,0,1,16.27,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1585172,57,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1589468,57,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1594496,57,743,0,1,3.78,0,0,1,3.25,13,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1594502,57,13313,0,1,6.59,0,0,1,8.27,16.54,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1595772,57,745,0,1,3.78,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1597055,57,10668,0,1,8.71,1,0,0,8.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1597657,57,13193,0,1,16.27,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1597681,57,17222,0,1,6.51,0,0,1,6.55,6.55,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1599186,57,13193,0,1,16.27,1,0,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1601928,57,12719,0,2,3.19,1,0,0,3.6,0,12719,Manu28,2FOI,100,ST,TAB,0,40,171,,3.99
1612248,58,745,0,1,3.78,1,0,0,3.25,0,745,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1613225,58,17222,0,1,6.91,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1614549,58,13313,0,1,6.59,1,0,0,8.27,0,13313,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1614728,58,6197,0,1,6.48,1,0,0,8.27,0,6197,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1616613,58,744,0,1,22.84,1,0,0,21.95,0,744,Manu1,2FOI,1000,ST,TAB,0,40,171,,28.55
1617065,58,743,0,1,3.78,0,1,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1622544,58,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1622707,58,10145,0,1,6.55,1,0,0,7.37,0,10145,Manu193,2FOI,200,ST,TAB,0,40,171,,8.18
1622798,58,13717,0,1,10.77,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1623100,58,743,0,1,3.78,1,0,0,3.25,0,743,Manu1,2FOI,80,ST,TAB,0,40,171,,4.73
1623659,58,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1628928,58,6200,0,1,6.59,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1633975,58,6200,0,1,6.59,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1640721,59,10668,0,1,7.69,1,0,0,8.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1640765,59,13716,0,1,10.56,0,0,1,10.95,10.95,13716,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1649057,59,12720,0,2,8.61,0,1,0,9.69,0,12720,Manu28,2FOI,400,ST,TAB,0,40,171,,10.77
1649083,59,10668,0,1,7.69,0,1,0,8.75,0,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1649099,59,17222,0,1,6.91,0,0,1,6.55,6.55,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1649311,59,13717,0,1,10.99,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1655269,59,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1656332,59,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1659733,59,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1660594,59,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1660613,59,10668,0,1,7.69,0,0,1,8.75,8.75,10668,Manu363,2FOI,400,ST,TAB,0,40,171,,10.89
1660688,59,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1665855,59,6200,0,1,6.58,0,0,1,6.55,6.55,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1667616,59,6200,0,1,6.58,0,1,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1668147,59,13717,0,1,10.99,0,1,0,10.95,0,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1676152,60,13717,0,1,10.99,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1677677,60,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1678209,60,13717,0,1,10.99,0,0,1,10.95,10.95,13717,Manu1,2FOI,420,ST,TAB,0,40,171,,14.74
1681825,60,17222,0,1,6.91,1,0,0,6.55,0,17222,Manu363,2FOI,15,G,GLO,0,40,171,,8.63
1684787,60,13193,0,1,16.28,0,0,1,15.9,15.9,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
1686417,60,6200,0,1,6.58,1,0,0,6.55,0,6200,Manu1,2FOI,200,ST,TAB,0,40,171,,9.19
1688535,60,13192,0,1,8.24,0,0,1,10.68,10.68,13192,Manu198,2FOI,400,ST,TAB,0,40,171,,11.55
1691242,60,13193,0,1,16.28,0,1,0,15.9,0,13193,Manu198,2FOI,1000,ST,TAB,0,40,171,,20.35
